,code,name
3602,300400,劲拓股份
3603,600848,上海临港
3604,688168,安博通
3605,600707,彩虹股份
3606,603322,超讯通信
3607,002963,豪尔赛
3608,600198,大唐电信
3609,688002,睿创微纳
3610,600477,杭萧钢构
3611,002086,ST东海洋
3612,002965,祥鑫科技
3613,603131,上海沪工
3614,002270,华明装备
3615,300160,秀强股份
3616,603128,华贸物流
3617,688368,晶丰明源
3618,002169,智光电气
3619,688116,天奈科技
3620,600208,新湖中宝
3621,688001,华兴源创
3622,688058,宝兰德
3623,300287,飞利信
3624,600579,克劳斯
3625,300090,盛运环保
3626,688099,晶晨股份
3627,688007,光峰科技
3628,688022,瀚川智能
3629,688321,微芯生物
3630,300017,网宿科技
3631,688011,新光光电
3632,002370,亚太药业
3633,002724,海洋王
3634,688003,天准科技
3635,000737,ST南风
3636,002776,柏堡龙
3637,002089,*ST新海
3638,600701,*ST工新
3639,002316,亚联发展
3640,600746,江苏索普
3641,603690,至纯科技
3642,300312,邦讯技术
3643,688005,容百科技
3644,600250,南纺股份
3645,600826,兰生股份
3646,603377,东方时尚
3647,600895,张江高科
3648,603648,畅联股份
3649,600767,ST运盛
3650,600319,ST亚星
3651,600485,*ST信威
3652,000504,*ST生物
3653,600877,*ST电能
3654,600748,上实发展
3655,688333,铂力特
3656,600870,ST厦华
3657,688088,虹软科技
3658,600462,*ST九有
3659,603081,大丰实业
3660,603127,昭衍新药
3661,688028,沃尔德
3662,300562,乐心医疗
3663,300214,日科化学
3664,603787,新日股份
3665,688006,杭可科技
3666,300342,天银机电
3667,688025,杰普特
3668,002774,快意电梯
3669,300499,高澜股份
3670,603717,天域生态
3671,300222,科大智能
3672,603378,亚士创能
3673,688139,海尔生物
3674,002876,三利谱
3675,300612,宣亚国际
3676,002919,名臣健康
3677,601011,宝泰隆
3678,300235,方直科技
3679,002799,环球印务
3680,688366,昊海生科
3681,300262,巴安水务
3682,002328,新朋股份
3683,603022,新通联
3684,300795,米奥兰特
3685,002552,宝鼎科技
3686,002079,苏州固锝
3687,688108,赛诺医疗
3688,688369,致远互联
3689,688030,山石网科
3690,600278,东方创业
3691,603078,江化微
3692,000426,兴业矿业
3693,300046,台基股份
3694,600615,丰华股份
3695,600416,湘电股份
3696,600491,龙元建设
3697,603318,派思股份
3698,300240,飞力达
3699,300256,星星科技
3700,300089,文化长城
3701,688098,申联生物
3702,600610,*ST毅达
3703,600074,*ST保千
3704,300806,斯迪克
3705,300805,电声股份
3706,300803,指南针
3707,300801,泰和科技
3708,300800,力合科技
3709,300798,锦鸡股份
3710,300564,筑博设计
3711,300216,千山药机
3712,300104,乐视网
3713,300028,金亚科技
3714,002968,新大正
3715,002967,广电计量
3716,002604,*ST龙力
3717,002260,*ST德奥
3718,000995,*ST皇台
3719,000939,*ST凯迪
3720,688363,华熙生物
3721,688300,联瑞新材
3722,688299,长阳科技
3723,688288,鸿泉物联
3724,688196,卓越新能
3725,688166,博瑞医药
3726,688138,清溢光电
3727,688111,金山办公
3728,688101,三达膜
3729,688021,奥福环保
3730,603489,八方股份
3731,601916,浙商银行
3732,601658,邮储银行
